committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2022,M6,202206209515160112,23,EB269776,1604479,CCM,CAMPAIGN COMMITTEE,C00497321,C00497321,VARGAS FOR CONGRESS,CA,VARGAS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-05-20 0:00:00,1000,H,HOUSE,52,H2CA50026,"VARGAS, JUAN",JUAN,VARGAS,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-24 3:36:18,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4062020221530402539,ENCINITAS,92024,CONTRIBUTIONS,,2022,SB,4062320221531152997,https://docquery.fec.gov/cgi-bin/fecimg/?202206209515160112,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864112,23,EXPB252441,1529398,CCM,CAMPAIGN COMMITTEE,C00068353,C00068353,LEAHY FOR U.S. SENATOR COMMITTEE,VT,LEAHY FOR U.S. SENATOR COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-03 0:00:00,1000,S,SENATE,,S4VT00017,"LEAHY, PATRICK",PATRICK,LEAHY,,,,VT,VERMONT,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,MONTPELIER,5601,CONTRIBUTIONS,,2022,SB,4072720211322948942,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864112,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864112,23,EXPB252443,1529398,CCM,CAMPAIGN COMMITTEE,C00610964,C00610964,MCEACHIN FOR CONGRESS,VA,MCEACHIN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-03 0:00:00,1000,H,HOUSE,4,H6VA04061,"MCEACHIN, DON",DON,MCEACHIN,,,,VA,VIRGINIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,RICHMOND,23221,CONTRIBUTIONS,,2022,SB,4072720211322948943,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864112,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864113,23,EXPB253158,1529398,CCM,CAMPAIGN COMMITTEE,C00664375,C00664375,ELAINE FOR CONGRESS,VA,ELAINE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-17 0:00:00,1000,H,HOUSE,2,H8VA02111,"LURIA, ELAINE",ELAINE,LURIA,,,,VA,VIRGINIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,VIRGINIA BEACH,23466,CONTRIBUTIONS,,2022,SB,4072720211322948946,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864113,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864114,23,EXPB253154,1529398,CCM,CAMPAIGN COMMITTEE,C00310532,C00310532,KAY GRANGER CAMPAIGN FUND,TX,KAY GRANGER CAMPAIGN FUND,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-17 0:00:00,1000,H,HOUSE,12,H6TX12060,"GRANGER, KAY",KAY,GRANGER,,,,TX,TEXAS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,FORT WORTH,76107,CONTRIBUTIONS,,2022,SB,4072720211322948947,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864114,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864115,23,EXPB253155,1529398,CCM,CAMPAIGN COMMITTEE,C00590778,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,DE,LISA BLUNT ROCHESTER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-17 0:00:00,1000,H,HOUSE,,H6DE00206,"ROCHESTER, LISA BLUNT",LISA BLUNT,ROCHESTER,,,,DE,DELAWARE,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,WILMINGTON,19809,CONTRIBUTIONS,,2022,SB,4072720211322948950,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864115,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864115,23,EXPB253153,1529398,CCM,CAMPAIGN COMMITTEE,C00582890,C00582890,TOM O'HALLERAN FOR CONGRESS,AZ,TOM O'HALLERAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-17 0:00:00,1000,H,HOUSE,1,H6AZ01199,"O'HALLERAN, TOM",TOM,O'HALLERAN,,,,AZ,ARIZONA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,PHOENIX,85082,CONTRIBUTIONS,,2022,SB,4072720211322948952,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864115,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864116,23,EXPB253169,1529398,CCM,CAMPAIGN COMMITTEE,C00442921,C00442921,ANDRE CARSON FOR CONGRESS,IN,ANDRE CARSON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,7,H8IN07184,"CARSON, ANDRE",ANDRE,CARSON,,,,IN,INDIANA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,INDIANAPOLIS,46206,CONTRIBUTIONS,,2022,SB,4072720211322948953,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864116,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864116,23,EXPB253170,1529398,CCM,CAMPAIGN COMMITTEE,C00574640,C00574640,ANTHONY BROWN FOR CONGRESS,MD,ANTHONY BROWN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,4,H6MD04209,"BROWN, ANTHONY",ANTHONY,BROWN,,,,MD,MARYLAND,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,BOWIE,20721,CONTRIBUTIONS,,2022,SB,4072720211322948954,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864116,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864116,23,EXPB253166,1529398,CCM,CAMPAIGN COMMITTEE,C00461061,C00461061,BERA FOR CONGRESS,CA,BERA FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,7,H0CA03078,"BERA, AMI",AMI,BERA,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,ELK GROVE,95758,CONTRIBUTIONS,,2022,SB,4072720211322948955,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864116,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864117,23,EXPB253172,1529398,CCM,CAMPAIGN COMMITTEE,C00395848,C00395848,CLEAVER FOR CONGRESS,MO,CLEAVER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,5,H4MO05234,"II, EMANUEL CLEAVER",EMANUEL CLEAVER,II,,,,MO,MISSOURI,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,KANSAS CITY,64141,CONTRIBUTIONS,,2022,SB,4072720211322948956,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864117,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864117,23,EXPB253165,1529398,CCM,CAMPAIGN COMMITTEE,C00502575,C00502575,DR. RAUL RUIZ FOR CONGRESS,CA,DR. RAUL RUIZ FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,36,H2CA36439,"RUIZ, RAUL",RAUL,RUIZ,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,PALM DESERT,92261,CONTRIBUTIONS,,2022,SB,4072720211322948957,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864117,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864118,23,EXPB253162,1529398,CCM,CAMPAIGN COMMITTEE,C00558627,C00558627,GALLEGO FOR ARIZONA,AZ,GALLEGO FOR ARIZONA,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,7,H4AZ07043,"GALLEGO, RUBEN",RUBEN,GALLEGO,,,,AZ,ARIZONA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,PHOENIX,85001,CONTRIBUTIONS,,2022,SB,4072720211322948959,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864118,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864118,23,EXPB253173,1529398,CCM,CAMPAIGN COMMITTEE,C00516666,C00516666,GRACE FOR NEW YORK,NY,GRACE FOR NEW YORK,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,6,H2NY06116,"MENG, GRACE",GRACE,MENG,,,,NY,NEW YORK,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,FRESH MEADOWS,11365,CONTRIBUTIONS,,2022,SB,4072720211322948960,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864118,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864118,23,EXPB253171,1529398,CCM,CAMPAIGN COMMITTEE,C00638650,C00638650,HALEY STEVENS FOR CONGRESS,MI,HALEY STEVENS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,11,H8MI11254,"STEVENS, HALEY",HALEY,STEVENS,,,,MI,MICHIGAN,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,BIRMINGHAM,48009,CONTRIBUTIONS,,2022,SB,4072720211322948961,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864118,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864119,23,EXPB253163,1529398,CCM,CAMPAIGN COMMITTEE,C00557652,C00557652,NORMA TORRES FOR CONGRESS,CA,NORMA TORRES FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,35,H4CA35031,"TORRES, NORMA",NORMA,TORRES,,,,CA,CALIFORNIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,COVINA,91722,CONTRIBUTIONS,,2022,SB,4072720211322948962,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864119,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864119,23,EXPB253168,1529398,CCM,CAMPAIGN COMMITTEE,C00457556,C00457556,QUIGLEY FOR CONGRESS,IL,QUIGLEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,5,H0IL05096,"QUIGLEY, MIKE",MIKE,QUIGLEY,,,,IL,ILLINOIS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,CHICAGO,60614,CONTRIBUTIONS,,2022,SB,4072720211322948963,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864119,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864119,23,EXPB253167,1529398,CCM,CAMPAIGN COMMITTEE,C00266940,C00266940,SANFORD BISHOP FOR CONGRESS,GA,SANFORD BISHOP FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,2,H2GA02031,"BISHOP, SANFORD",SANFORD,BISHOP,,,,GA,GEORGIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,COLUMBUS,31902,CONTRIBUTIONS,,2022,SB,4072720211322948964,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864119,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864120,23,EXPB253176,1529398,CCM,CAMPAIGN COMMITTEE,C00582890,C00582890,TOM O'HALLERAN FOR CONGRESS,AZ,TOM O'HALLERAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-21 0:00:00,1000,H,HOUSE,1,H6AZ01199,"O'HALLERAN, TOM",TOM,O'HALLERAN,,,,AZ,ARIZONA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,PHOENIX,85082,CONTRIBUTIONS,,2022,SB,4072720211322948965,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864120,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864120,23,EXPB253914,1529398,CCM,CAMPAIGN COMMITTEE,C00500421,C00500421,BONAMICI FOR CONGRESS,OR,BONAMICI FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-30 0:00:00,1000,H,HOUSE,1,H2OR01133,"BONAMICI, SUZANNE",SUZANNE,BONAMICI,,,,OR,OREGON,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,BEAVERTON,97075,CONTRIBUTIONS,,2022,SB,4072720211322948966,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864120,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864120,23,EXPB253917,1529398,CCM,CAMPAIGN COMMITTEE,C00345546,C00345546,CITIZENS TO ELECT RICK LARSEN,WA,CITIZENS TO ELECT RICK LARSEN,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-30 0:00:00,1000,H,HOUSE,2,H0WA02080,"LARSEN, RICK",RICK,LARSEN,,,,WA,WASHINGTON,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,EVERETT,98206,CONTRIBUTIONS,,2022,SB,4072720211322948967,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864120,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864122,23,EXPB253922,1529398,CCM,CAMPAIGN COMMITTEE,C00462861,C00462861,"KUSTER FOR CONGRESS, INC.",NH,"KUSTER FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-30 0:00:00,1000,H,HOUSE,2,H0NH02181,"KUSTER, ANNE",ANNE,KUSTER,,,,NH,NEW HAMPSHIRE,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,CONCORD,3302,CONTRIBUTIONS,,2022,SB,4072720211322948971,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864122,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2021,M7,202107209451864122,23,EXPB253915,1529398,CCM,CAMPAIGN COMMITTEE,C00506832,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,TX,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2021-06-30 0:00:00,1000,H,HOUSE,33,H2TX33073,"VEASEY, MARC",MARC,VEASEY,,,,TX,TEXAS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-27 7:01:59,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072120211321224533,FORT WORTH,76105,CONTRIBUTIONS,,2022,SB,4072720211322948972,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451864122,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405887,23,EB270437,1618184,CCM,CAMPAIGN COMMITTEE,C00680918,C00680918,CASE FOR CONGRESS,HI,CASE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022,,,2022-06-03 0:00:00,1000,H,HOUSE,1,H2HI02128,"CASE, ED",ED,CASE,,,,HI,HAWAII,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,HONOLULU,96802,CONTRIBUTIONS,,2022,SB,4080120221553733594,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405887,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405888,23,EB270438,1618184,CCM,CAMPAIGN COMMITTEE,C00575092,C00575092,FRIENDS OF RAJA FOR CONGRESS,IL,FRIENDS OF RAJA FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-03 0:00:00,1000,H,HOUSE,8,H6IL08147,"KRISHNAMOORTHI, RAJA",RAJA,KRISHNAMOORTHI,,,,IL,ILLINOIS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,SCHAUMBERG,60168,CONTRIBUTIONS,,2022,SB,4080120221553733598,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405888,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405889,23,EB270448,1618184,CCM,CAMPAIGN COMMITTEE,C00459297,C00459297,HUIZENGA FOR CONGRESS,MI,HUIZENGA FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-03 0:00:00,1000,H,HOUSE,4,H0MI02094,"HUIZENGA, BILL",BILL,HUIZENGA,,,,MI,MICHIGAN,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,ZEELAND,49464,CONTRIBUTIONS,,2022,SB,4080120221553733599,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405889,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405889,23,EB270443,1618184,CCM,CAMPAIGN COMMITTEE,C00770438,C00770438,JAKE ELLZEY FOR CONGRESS,TX,JAKE ELLZEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-03 0:00:00,1000,H,HOUSE,6,H8TX06266,"ELLZEY, JAKE",JAKE,ELLZEY,,,,TX,TEXAS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,AUSTIN,78701,CONTRIBUTIONS,,2022,SB,4080120221553733600,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405889,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405889,23,EB270447,1618184,CCM,CAMPAIGN COMMITTEE,C00766428,C00766428,JULIA LETLOW FOR CONGRESS,LA,JULIA LETLOW FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-03 0:00:00,1000,H,HOUSE,5,H2LA05126,"LETLOW, JULIA",JULIA,LETLOW,,,,LA,LOUISIANA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,RAYVILLE,71269,CONTRIBUTIONS,,2022,SB,4080120221553733601,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405889,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405890,23,EB270435,1618184,CCM,CAMPAIGN COMMITTEE,C00506832,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,TX,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-03 0:00:00,1000,H,HOUSE,33,H2TX33073,"VEASEY, MARC",MARC,VEASEY,,,,TX,TEXAS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,FORT WORTH,76105,CONTRIBUTIONS,,2022,SB,4080120221553733603,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405890,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405891,23,EB270446,1618184,CCM,CAMPAIGN COMMITTEE,C00521948,C00521948,RODNEY FOR CONGRESS,IL,RODNEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-03 0:00:00,1000,H,HOUSE,15,H2IL13120,"DAVIS, RODNEY",RODNEY,DAVIS,,,,IL,ILLINOIS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,TAYLORVILLE,62568,CONTRIBUTIONS,,2022,SB,4080120221553733606,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405891,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2022,M7,202207209522405892,23,EB270456,1618184,CCM,CAMPAIGN COMMITTEE,C00410761,C00410761,CASTOR FOR CONGRESS,FL,CASTOR FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2022-06-09 0:00:00,1000,H,HOUSE,14,H6FL11126,"CASTOR, KATHY",KATHY,CASTOR,,,,FL,FLORIDA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-02 3:34:56,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4072020221541753769,TAMPA,33606,CONTRIBUTIONS,,2022,SB,4080120221553733609,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522405892,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
